evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,obj_Maximize_Volume,con_Maintain_L/D_Ratio,30_DV_Model_cl,30_DV_Model_cd,30_DV_Model_Volume,30_DV_Model_CL,30_DV_Model_CD,30_DV_Model_K,30_DV_Model_-CL,30_DV_Model_-CD,30_DV_Model_-K,convergence_metric,acqf_value
50,0.214625552,0.086149325,-0.099635506,0.184562293,-0.249276104,-0.199409276,-0.149562861,-0.119648763,-0.199862426,-0.199880095,-0.149917818,-0.149784394,-0.099347644,0.499444873,0.449454182,0.399796176,0.349844371,-0.024542145,0.018486574,0.399424471,0.299985158,0.24974409,0.019142955,0.037308657,0.025131516,-0.019647751,0.04663876,0.199884995,0.149758097,0.099892012,13.58726683,-0.739037105,3.862395421,1.030879285,13.58726683,3.862395421,1.030879285,3.746700002,-3.862395421,-1.030879285,-3.746700002,0.084287822,1.02435004
51,0.349718339,-0.12,-0.099635506,0.299474749,-0.249276104,-0.199409276,0.02363977,-0.119648763,-0.199862426,0.04968129,-0.149917818,-0.149784394,-0.096243071,0.499444873,-0.099172812,0.399796176,0.349844371,0.042007816,0.112638261,0.399424471,0.299985158,0.24974409,-0.03774365,-0.039775235,0.199921015,0.199816983,0.050208639,0.199884995,0.149758097,-0.019866841,13.26721479,-0.925862531,3.374723299,0.947989382,13.26721479,3.374723299,0.947989382,3.559874576,-3.374723299,-0.947989382,-3.559874576,0.084287822,2.508972295
52,0.152552443,0.3,0.052637784,0.299474749,-0.249276104,-0.199409276,-0.149562861,-0.119648763,0.069961464,-0.199880095,0.029855131,-0.149784394,-0.006442683,0.499444873,0.449454182,-0.079978528,0.349844371,-0.07964584,-0.079239164,0.399424471,-0.036435056,0.24974409,0.299514143,0.299866232,0.199921015,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,11.91249457,-0.574265829,3.801675538,0.97192981,11.91249457,3.801675538,0.97192981,3.911471278,-3.801675538,-0.97192981,-3.911471278,0.084287822,2.313895406
53,0.211035318,0.115899215,-0.099635506,0.250650072,-0.249276104,-0.199409276,-0.149562861,-0.119648763,-0.199862426,-0.199880095,-0.149917818,0.029863654,-0.056594596,0.499444873,0.449454182,-0.038937238,0.349844371,0.038994783,-0.02374559,0.034601351,0.047826932,0.24974409,-0.049707452,0.299866232,0.199921015,0.016529001,0.19975721,0.199884995,-0.029899059,0.099892012,12.14781123,-0.587257039,3.8488902,0.987279692,12.14781123,3.8488902,0.987279692,3.898480069,-3.8488902,-0.987279692,-3.898480069,0.084287822,1.037630975
54,0.126515166,0.183305141,-0.099635506,0.153173989,-0.249276104,-0.199409276,-0.149562861,-0.119648763,-0.199862426,0.04968129,-0.149917818,-0.149784394,-0.099347644,-0.094265068,0.449454182,0.399796176,0.349844371,-0.00824946,0.009768193,0.399424471,-0.049954312,0.24974409,-0.049707452,-0.039775235,-0.029674544,0.199816983,0.19975721,0.035433792,-0.029899059,0.099892012,11.79609123,-0.445630066,3.78412482,0.936639743,11.79609123,3.78412482,0.936639743,4.040107042,-3.78412482,-0.936639743,-4.040107042,0.084287822,1.677229672
55,0.277378746,0.08196596,0.066270329,0.218073531,-0.249276104,-0.199409276,0.149701065,-0.119648763,-0.199862426,0.04968129,-0.149917818,0.029863654,-0.099347644,0.137690801,0.449454182,-0.076154088,0.349844371,0.025097294,-0.000199713,0.055509008,-0.011762682,0.24974409,-0.049707452,0.299866232,-0.029674544,0.199816983,0.006938089,-0.039666411,0.149758097,-0.019866841,10.80929994,-0.173711741,3.587944833,0.832078786,10.80929994,3.587944833,0.832078786,4.312025367,-3.587944833,-0.832078786,-4.312025367,0.084287822,1.392283266
56,0.254221253,0.12231828,0.160190088,0.299474749,0.002373833,-0.031837218,-0.149562861,-0.119648763,-0.199862426,0.04968129,-0.149917818,0.029863654,-0.099347644,0.014626285,0.449454182,0.399796176,0.349844371,-0.005971404,0.01809362,0.132792848,0.257655355,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,0.127539046,0.037757011,10.4433364,0.049889425,3.685822408,0.812637985,10.4433364,3.685822408,0.812637985,4.535626532,-3.685822408,-0.812637985,-4.535626532,0.084287822,1.345390947
57,0.220976385,0.117189531,0.025749343,0.171022803,0.07692049,-0.028601581,0.097573494,-0.119648763,-0.199862426,0.04968129,-0.10886561,0.029863654,-0.095411139,0.499444873,0.449454182,-0.074494048,0.349844371,0.0597864,-0.002440911,0.143808878,-0.049954312,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,0.149758097,-0.006581598,10.35319445,0.013995205,3.609899073,0.802247517,10.35319445,3.609899073,0.802247517,4.499732313,-3.609899073,-0.802247517,-4.499732313,0.084287822,0.70431682
58,0.234986531,0.239551965,-0.043746574,0.140423606,-0.042543549,-0.002109621,-0.126168428,0.093438215,-0.014106596,-0.193139725,-0.049309051,-0.020896319,-0.087126443,-0.020382897,0.116726645,0.281880494,-0.043232747,0.15062728,-0.028180255,0.041283683,0.07858113,0.248453131,0.291945695,0.229525741,0.062218539,0.156019532,0.099116013,0.169865309,-0.011166837,0.024347522,10.36121617,-0.580042203,3.813205174,0.976319264,10.36121617,3.813205174,0.976319264,3.905694905,-3.813205174,-0.976319264,-3.905694905,0.084287822,0
59,0.193717565,0.179859214,0.075026541,0.299474749,-0.249276104,-0.027996231,0.149701065,-0.119648763,0.012905141,0.04968129,0.029855131,0.029863654,0.101735275,0.149881475,0.449454182,0.399796176,0.349844371,-0.02321002,0.053379828,0.037177309,0.053281049,0.24974409,-0.049707452,0.051130816,0.199921015,-0.019647751,0.19975721,-0.039666411,-0.029899059,0.099892012,11.00533616,-0.044531324,3.354008863,0.755202309,11.00533616,3.354008863,0.755202309,4.441205783,-3.354008863,-0.755202309,-4.441205783,0.084287822,1.180463027
60,-0.090494039,-0.007582036,0.12633062,-0.232981893,-0.039923,-0.090527214,-0.141549348,-0.106635574,-0.177520964,-0.126599493,-0.004240794,0.027789151,0.21215806,0.009005616,-0.031055854,0.094409053,-0.002517265,-0.050340781,0.297300241,0.162421041,0.178553024,0.05942212,0.048894868,-0.012503925,0.18486458,0.010086381,0.15038342,-0.01411972,0.013621645,-0.004383108,11.78940395,-0.764382636,4.665223333,1.253635838,11.78940395,4.665223333,1.253635838,3.721354471,-4.665223333,-1.253635838,-3.721354471,0.084287822,0
61,0.226387611,0.177135461,0.065172248,0.299474749,0.005546977,-0.199409276,0.135013611,0.019199281,0.069961464,0.04968129,0.029855131,0.029863654,-0.085776264,0.276768972,0.449454182,0.2638482,0.349844371,-0.07964584,0.039674346,0.236654121,0.014915066,0.24974409,-0.049707452,0.028073491,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,10.38465109,0.406675595,3.412278056,0.697463248,10.38465109,3.412278056,0.697463248,4.892412702,-3.412278056,-0.697463248,-4.892412702,0.911711802,1.033909917
62,0.227288673,0.3,0.058841328,0.299474749,0.067193869,-0.199409276,0.149701065,0.006662715,0.069961464,0.04968129,0.029855131,0.029863654,-0.099347644,-0.09982319,-0.099172812,-0.079978528,-0.049880586,-0.07964584,0.002786887,-0.079916936,-0.049954312,-0.029537909,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,6.757596376,0.997640182,3.606933468,0.657794144,6.757596376,3.606933468,0.657794144,5.48337729,-3.606933468,-0.657794144,-5.48337729,0.911711802,1.622678267
63,0.320154189,-0.12,0.079405746,0.299474749,-0.035145628,-0.199409276,0.149701065,0.023768719,0.069961464,0.04968129,0.029855131,0.029863654,-0.099347644,0.499444873,0.449454182,0.399796176,0.349844371,-0.07964584,0.04409127,0.152899839,0.178160699,-0.029537909,-0.049707452,0.000681041,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,11.02176622,0.112797724,3.38093176,0.735219343,11.02176622,3.38093176,0.735219343,4.598534832,-3.38093176,-0.735219343,-4.598534832,0.911711802,1.104660163
64,0.252510404,0.3,0.032137862,0.299474749,0.009997442,-0.199409276,0.138348798,0.021886142,0.053300666,0.04968129,0.029855131,0.029863654,-0.099347644,-0.038588393,0.449454182,-0.079978528,0.177442439,-0.07964584,0.051530859,0.093938573,0.299985158,0.24974409,-0.049707452,-0.035302836,0.033823564,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.010622435,9.375187832,0.54385327,3.458727669,0.687675816,9.375187832,3.458727669,0.687675816,5.029590378,-3.458727669,-0.687675816,-5.029590378,1.202658788,0.736993082
65,0.234324475,0.3,0.033315387,0.299474749,-0.041200994,-0.199409276,-0.149562861,0.007695932,0.069961464,0.04968129,-0.011511382,-0.149784394,0.025798003,0.294413616,0.449454182,0.399796176,0.349844371,-0.07964584,0.084143212,0.141907175,-0.012140312,0.24974409,-0.049707452,0.169227253,0.199921015,-0.019647751,-0.049658494,-0.039666411,0.149758097,0.099892012,11.20618012,0.060793714,3.557886837,0.782549811,11.20618012,3.557886837,0.782549811,4.546530822,-3.557886837,-0.782549811,-4.546530822,1.202658788,0.156100423
66,0.172400389,0.222937146,0.004946642,0.299474749,0.004770042,-0.199409276,0.149701065,0.019769684,-0.199500203,0.04968129,0.029855131,0.029863654,-0.099347644,-0.09982319,0.190799925,0.086368095,0.315119575,-0.07964584,0.056018695,0.039238753,-0.049954312,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.05534014,8.717018621,0.53529129,3.556668269,0.708354542,8.717018621,3.556668269,0.708354542,5.021028397,-3.556668269,-0.708354542,-5.021028397,1.202658788,0.340299662
67,0.153930129,0.273244542,0.06447519,0.299474749,-0.10295232,-0.199409276,-0.124662694,0.104378995,0.069961464,0.04968129,-0.149917818,0.029863654,0.013387856,0.499444873,0.449454182,0.020611461,-0.049880586,-0.001630381,0.034001366,0.399424471,0.088840026,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,11.15416868,0.138864662,3.646280357,0.788452831,11.15416868,3.646280357,0.788452831,4.62460177,-3.646280357,-0.788452831,-4.62460177,1.220690389,0.235921774
68,0.271372691,0.291410669,0.037822463,0.299474749,0.036258573,-0.199409276,0.149701065,0.002751116,0.069961464,0.04968129,0.029855131,0.029863654,-0.099347644,-0.077245762,0.449454182,-0.079978528,0.349844371,-0.07964584,0.004316588,0.205323851,0.299985158,-0.017945162,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,9.211185294,0.499370333,3.415142988,0.685069084,9.211185294,3.415142988,0.685069084,4.985107441,-3.415142988,-0.685069084,-4.985107441,1.220690389,0.567625841
69,0.193987097,0.3,-0.099635506,0.299474749,0.031251237,-0.199409276,0.149701065,0.05837941,0.069961464,0.04968129,-0.149917818,0.029863654,-0.099347644,-0.032019471,0.449454182,0.318241755,0.130010179,-0.027555358,0.029330621,-0.079916936,-0.037659875,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,8.973285896,0.453630383,3.565442084,0.721841833,8.973285896,3.565442084,0.721841833,4.939367491,-3.565442084,-0.721841833,-4.939367491,1.220690389,0.436232977
70,0.211109832,0.070065698,0.072545096,0.299474749,0.02211628,-0.199409276,0.149701065,-0.012764341,0.063719296,0.04968129,-0.014571717,0.029863654,-0.083125372,0.38156854,0.449454182,0.033846587,0.349844371,-0.066364377,0.115600756,0.322600524,0.060599252,0.24974409,0.00233199,0.128495914,-0.023514436,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,11.0845728,0.162202259,3.37938325,0.727071285,11.0845728,3.37938325,0.727071285,4.647939366,-3.37938325,-0.727071285,-4.647939366,1.237024879,0.112805821
71,0.232853563,0.272354768,0.077546292,0.299474749,-0.009786208,-0.199409276,0.149701065,0.062487462,0.069961464,0.04968129,-0.149917818,0.029863654,-0.099347644,0.108871592,-0.005382201,0.22236121,0.317048231,-0.059956603,0.025786727,0.007671811,0.042692989,0.24974409,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,8.724053988,0.468210129,3.513931329,0.70931949,8.724053988,3.513931329,0.70931949,4.953947237,-3.513931329,-0.70931949,-4.953947237,1.237024879,0.355248746
72,0.251771989,0.3,0.071706512,0.299474749,0.035391794,-0.199409276,0.149701065,1.48E-05,0.042419278,0.04968129,0.029855131,0.029863654,-0.099347644,0.019950243,0.449454182,0.265098987,-0.049880586,-0.052979369,0.001204075,0.132008991,-0.045607976,0.24974409,-0.049707452,-0.009019389,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,9.023780588,0.663356652,3.445049793,0.669059441,9.023780588,3.445049793,0.669059441,5.14909376,-3.445049793,-0.669059441,-5.14909376,1.448491219,0.433053015
73,0.205658052,0.3,0.048250368,0.299474749,0.026583739,-0.199409276,0.149701065,-0.00031192,-0.199862426,0.04968129,0.029855131,-0.149784394,-0.095092346,0.328835276,0.449454182,0.274600638,-0.049880586,-0.060475638,0.035323894,0.385354308,0.299985158,0.24974409,-0.049707452,0.257295027,-0.029674544,-0.019647751,0.19975721,-0.039666411,-0.029899059,0.099892012,11.48557648,-0.150443263,3.236655879,0.746582814,11.48557648,3.236655879,0.746582814,4.335293845,-3.236655879,-0.746582814,-4.335293845,1.448491219,0.195215972
74,0.239779027,0.279582827,0.082722168,0.299474749,-0.249276104,-0.199409276,-0.149562861,0.009133478,-0.006315289,0.04968129,0.029855131,0.029863654,-0.099347644,0.156076168,0.449454182,0.399796176,-0.049880586,-0.070786835,0.027086885,0.050201958,-0.049954312,0.068541136,-0.049707452,-0.039775235,0.199921015,-0.019647751,-0.049658494,-0.039666411,0.149758097,0.099892012,10.01167519,0.335408695,3.676015258,0.762477512,10.01167519,3.676015258,0.762477512,4.821145803,-3.676015258,-0.762477512,-4.821145803,1.448491219,0.68361506
75,-0.107622974,0.199784443,0.008672198,-0.017143108,0.147674014,0.064458532,-0.046410443,0.013384382,-0.05790837,-0.011084914,-0.107449274,-0.02086289,0.458821989,0.06833281,0.321650395,0.301979107,0.207758627,0.165116561,0.011223567,0.283502173,0.163242865,0.162590465,-0.047667372,0.140092631,-0.007467324,0.182644306,0.160176157,0.118990981,0.136203903,0.05254545,12.25592521,-1.0168001,3.922710143,1.130810428,12.25592521,3.922710143,1.130810428,3.468937007,-3.922710143,-1.130810428,-3.468937007,1.448491219,0
76,0.21806576,0.275577056,0.054396853,0.299474749,0.024350138,-0.199409276,-0.149562861,0.022319004,0.069961464,0.04968129,0.029855131,0.029863654,-0.071309033,0.009719513,0.449454182,-0.079978528,-0.049880586,-0.030439093,0.028000374,-0.028286635,-0.049954312,0.103324062,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,8.426716719,0.636724296,3.763738309,0.734751912,8.426716719,3.763738309,0.734751912,5.122461404,-3.763738309,-0.734751912,-5.122461404,1.448491219,0.187525051
77,0.247054137,0.22231965,0.063297952,0.299474749,0.006835749,-0.199409276,0.149701065,0.054410581,-0.199862426,0.04968129,0.029855131,-0.148226254,-0.099347644,-0.030081193,0.449454182,0.145110117,-0.028211185,-0.07964584,0.149804174,0.327250782,-0.049954312,-0.029537909,-0.049707452,-0.017993383,0.199921015,-0.019647751,-0.049658494,-0.039666411,0.123733454,0.027134895,9.928085686,0.160738704,3.333290979,0.717380465,9.928085686,3.333290979,0.717380465,4.646475811,-3.333290979,-0.717380465,-4.646475811,1.448491219,0.304120597
78,0.163010346,0.259946997,-0.099635506,0.299474749,-0.085403023,-0.199409276,0.149701065,0.050762063,0.021480012,0.04968129,0.029855131,0.029863654,0.017519965,0.499444873,0.264181624,0.399796176,-0.047446994,0.016972814,0.128056835,0.204559486,0.120412558,0.24974409,-0.044319553,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,0.149758097,0.099892012,11.37400395,0.151013912,3.354739928,0.723510905,11.37400395,3.354739928,0.723510905,4.636751019,-3.354739928,-0.723510905,-4.636751019,1.457158846,0.24455543
79,0.230940126,0.187492247,0.033425932,0.299474749,-0.167233961,-0.199409276,0.000759941,0.047202262,-0.026740193,0.04968129,0.029855131,0.029863654,0.060515977,0.499444873,0.449454182,0.073883839,0.349844371,-0.017099314,0.043787556,0.171096989,-0.011922767,0.24974409,-0.04282958,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,0.149758097,0.099892012,11.03791701,0.186987561,3.458332369,0.740110452,11.03791701,3.458332369,0.740110452,4.672724669,-3.458332369,-0.740110452,-4.672724669,1.47335024,0.176002589
80,0.150858771,0.18904657,0.021397713,0.299474749,-0.046427727,-0.199409276,0.149701065,0.018096765,0.060116471,0.04968129,0.029855131,0.029863654,-0.043656791,0.266982204,0.449454182,0.399796176,-0.008629171,-0.007094791,0.011068015,0.274867449,0.126468077,0.24974409,-0.039229295,-0.039775235,0.129457058,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,10.99454387,0.223331486,3.402101338,0.722457376,10.99454387,3.402101338,0.722457376,4.709068593,-3.402101338,-0.722457376,-4.709068593,1.495516137,0.090043028
81,0.313600708,-0.087544301,-0.019711117,0.086463972,-0.238645577,-0.160196552,-0.025336581,0.012067824,-0.141486124,0.037428957,-0.075515198,-0.02398043,0.071606306,0.308683222,0.292985698,0.391186482,0.118483712,0.122664882,0.39617173,0.013823888,0.006108999,0.058024788,0.284091943,0.175619312,0.000334478,0.182086354,0.178331386,0.146640355,0.145133635,0.030141001,13.14137928,-0.753481282,3.365498738,0.901733133,13.14137928,3.365498738,0.901733133,3.732255826,-3.365498738,-0.901733133,-3.732255826,1.495516137,0
82,0.20431804,-0.007728082,-0.099635506,0.299474749,0.028564851,-0.199409276,0.149701065,-0.04522947,0.056725132,-0.199880095,0.029855131,0.029863654,-0.052269074,0.18718077,0.449454182,0.328480184,-0.049880586,-0.069771264,0.063546346,0.143566286,0.130853368,0.24974409,0.033807236,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,0.149758097,0.099892012,10.8192497,0.065101938,3.682791145,0.809255416,10.8192497,3.682791145,0.809255416,4.550839046,-3.682791145,-0.809255416,-4.550839046,1.495516137,0.069425193
83,0.255050576,0.242736912,0.199293785,0.08177438,-0.000164285,-0.167341211,0.10611086,-0.107555672,-0.175750552,-0.038337051,-0.100053981,0.003418994,-0.067603879,0.229104597,0.033206107,0.316071785,0.311590004,0.146651808,0.261900573,0.18160001,0.161937877,0.137717491,0.107518339,0.13868957,-0.024100185,0.149129475,0.026435127,0.017259469,0.120731315,0.018377552,11.56081912,-0.240746143,3.57671295,0.842572571,11.56081912,3.57671295,0.842572571,4.244990964,-3.57671295,-0.842572571,-4.244990964,1.495516137,0
84,0.133691878,0.054625973,0.021100384,-0.005328299,0.030911367,-0.183934518,-0.147843693,-0.025670721,-0.037002688,-0.1900283,-0.004070223,0.024702218,0.353451565,0.454867864,0.026745143,0.081698635,0.246033846,0.268219047,0.21743021,0.085533419,0.273054831,0.215245393,0.273192971,0.271732848,0.075312553,0.126189161,0.027320325,0.105618377,0.00779638,0.044211262,13.44743119,-1.089133981,3.81581969,1.123422298,13.44743119,3.81581969,1.123422298,3.396603126,-3.81581969,-1.123422298,-3.396603126,1.495516137,0
85,0.144490881,0.238937659,-0.098397112,0.035123356,-0.202581758,-0.128403038,-0.04021332,0.047505376,-0.120582247,0.036807171,0.020152666,-0.042589172,0.370822486,0.49490819,0.430103661,-0.044770385,0.263613622,0.22935315,0.345559994,0.286140773,0.153889552,0.077167437,0.298476146,0.044986533,0.147330746,0.054014103,0.021135017,0.181338743,0.105054526,0.048230527,14.21072239,-0.823205705,3.344782044,0.91324324,14.21072239,3.344782044,0.91324324,3.662531403,-3.344782044,-0.91324324,-3.662531403,1.495516137,0
86,0.232709347,0.3,0.058922184,0.299474749,-0.002231759,-0.199409276,0.149701065,0.022057262,0.069961464,0.04968129,0.029855131,-0.017571202,-0.077973172,0.499444873,0.449454182,0.350257932,-0.022300994,-0.016675967,0.131391211,0.21273836,-0.002386799,0.24974409,-0.04349033,-0.039775235,0.199921015,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,10.92861945,0.265159173,3.308609835,0.696418031,10.92861945,3.308609835,0.696418031,4.75089628,-3.308609835,-0.696418031,-4.75089628,1.518269075,0.070305632
87,0.227925047,0.3,0.056596041,0.299474749,0.061641148,-0.199409276,0.149701065,-0.027642847,0.055170436,0.04968129,0.029855131,0.029863654,-0.099347644,0.280508947,0.449454182,0.3784328,-0.049880586,-0.07964584,0.067473523,0.335270834,0.058835729,0.24974409,0.033034528,-0.039775235,-0.029674544,0.199816983,-0.049658494,-0.039666411,0.149758097,0.099892012,10.68917409,0.133366679,3.324379586,0.719702293,10.68917409,3.324379586,0.719702293,4.619103786,-3.324379586,-0.719702293,-4.619103786,1.518269075,0.048919708
88,0.393781805,0.061342619,-0.052622311,0.103984715,0.155931404,0.136131835,-0.134984809,0.050723929,-0.027558479,-0.126509537,-0.025682991,-0.084303965,-0.056941418,-0.012620543,0.141628374,-0.028979375,0.023939048,0.170857597,0.210170593,0.219555404,0.240048656,0.227427159,0.20474248,0.230513741,0.007002143,0.029473043,0.004056809,0.177540991,-0.000284691,0.007130644,10.8361692,-0.345077373,3.700436619,0.893682856,10.8361692,3.700436619,0.893682856,4.140659735,-3.700436619,-0.893682856,-4.140659735,1.518269075,0
89,0.303306304,0.036311758,0.009122398,0.145258373,-0.043944231,-0.008347078,-0.113934071,0.024836138,0.042830349,-0.053598758,-0.087775965,-0.126182755,-0.047566656,0.190490518,0.342811293,0.227134545,0.065841226,0.353134202,0.385657129,0.330751307,0.269544768,0.157150809,0.187904536,0.16037372,-0.016028177,0.1724501,0.074079899,0.197400529,-0.010983967,0.081850785,13.39165457,-0.714290021,3.387893881,0.898300786,13.39165457,3.387893881,0.898300786,3.771447087,-3.387893881,-0.898300786,-3.771447087,1.518269075,0
90,-0.052415296,0.134197493,0.112257197,-0.032441487,-0.207450913,-0.103313873,0.041140448,0.10348298,0.062009425,0.008570851,-0.054256368,-0.059565625,0.322219216,0.492088063,-0.06203793,0.116867589,0.159327332,0.093698066,0.179128394,0.338593362,0.104586961,-0.021043002,0.185783029,0.157721421,0.017707216,0.179570398,0.163913271,0.136184309,0.102121633,0.089527829,12.93270335,-0.72294005,3.713632252,0.986933974,12.93270335,3.713632252,0.986933974,3.762797058,-3.713632252,-0.986933974,-3.762797058,1.518269075,0
91,-0.01493746,-0.052717947,0.16638892,0.235453244,0.135316144,-0.089707198,0.056689105,-0.089571097,0.051178337,-0.008943195,-0.097622373,-0.003548453,0.367982729,0.238313058,-0.034770183,0.329386583,0.097241525,0.071730909,-0.004011226,0.328863198,0.289203417,0.229501733,0.242512711,0.235134821,-0.014708235,0.157593482,0.074021532,-0.017047079,0.068368906,0.043049859,12.16187107,-0.61813794,3.398067041,0.878598555,12.16187107,3.398067041,0.878598555,3.867599168,-3.398067041,-0.878598555,-3.867599168,1.518269075,0
92,0.212828633,0.3,0.039619054,0.299474749,-0.136042289,-0.199409276,0.149701065,0.043909722,0.069961464,0.04968129,0.029855131,-0.03444587,0.058173305,0.422513903,0.449454182,0.274535871,0.000811663,0.016997465,0.128172287,0.173263393,0.174268475,0.24974409,-0.049707452,0.047632813,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,11.28204068,0.245376757,3.306179812,0.698816369,11.28204068,3.306179812,0.698816369,4.731113865,-3.306179812,-0.698816369,-4.731113865,1.544769123,0.049358676
93,-0.049043843,-0.082638305,-0.097518466,0.069054293,0.143817792,-0.076050058,-0.050340666,-0.100662803,-0.001205021,-0.061171685,-0.139157218,-0.07439036,0.07786046,0.300122803,0.323580582,-0.00076485,0.093820089,0.208793179,0.255480941,0.209510295,0.195369367,0.059768065,0.117236196,0.233858601,0.03843563,0.031518692,-0.037280921,0.120933302,0.096777234,-0.017845901,12.90092013,-0.570922493,3.831341475,0.978677627,12.90092013,3.831341475,0.978677627,3.914814614,-3.831341475,-0.978677627,-3.914814614,1.544769123,0
94,0.278253979,0.3,-0.088896659,0.299474749,-0.090278508,-0.097301902,0.149701065,0.047161261,0.069961464,0.04968129,0.029855131,0.029863654,-0.099347644,0.018119355,0.447168467,0.202393288,0.235038173,-0.07964584,0.013994108,0.010119898,-0.049954312,-0.029537909,-0.049707452,-0.039775235,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,8.667525752,0.826465852,3.48034135,0.65515971,8.667525752,3.48034135,0.65515971,5.312202959,-3.48034135,-0.65515971,-5.312202959,1.775289378,0.26394427
95,0.244805623,0.3,-0.099635506,0.299474749,-0.179474906,-0.119430421,0.149701065,0.06945224,0.069961464,0.04968129,0.025067332,0.029863654,-0.099347644,0.308584397,0.449454182,0.399796176,0.349844371,-0.00393239,0.086491695,0.108396743,-0.0205261,0.24974409,-0.049707452,-0.009890062,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,10.55069629,0.31065404,3.362330374,0.701012547,10.55069629,3.362330374,0.701012547,4.796391147,-3.362330374,-0.701012547,-4.796391147,1.782843583,0.156888771
96,0.201073953,0.144918306,0.001039169,-0.172730408,0.02754909,-0.023902321,0.077534704,0.11485218,-0.084689654,-0.066628851,-0.105130661,-0.028408456,0.13788498,0.431801109,-0.058335052,0.332248394,-0.032341943,0.212960537,0.062502781,0.182525334,-0.009938914,0.000954443,0.039293767,0.041904315,0.145650985,0.130042212,0.185989491,0.194116227,-0.004703194,-0.003556722,11.50982918,-0.485583045,3.855946374,0.963949466,11.50982918,3.855946374,0.963949466,4.000154062,-3.855946374,-0.963949466,-4.000154062,1.782843583,0
97,0.243408309,0.3,-0.099635506,0.299474749,-0.042276866,-0.199409276,0.149701065,0.027333727,0.069961464,0.04968129,0.016356927,0.029863654,-0.031426506,-0.019595286,0.449454182,0.399796176,0.18459367,-0.070781132,0.198696281,-0.032560151,0.104832336,-0.029537909,-0.049707452,0.016205244,0.199921015,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,10.07572009,0.479503752,3.394911065,0.683735424,10.07572009,3.394911065,0.683735424,4.965240859,-3.394911065,-0.683735424,-4.965240859,1.833862056,0.210450143
98,0.016126003,0.124678361,-0.097844857,0.241381407,0.185779103,-0.168533148,-0.135414392,0.017501729,-0.073240505,-0.194469868,0.00727514,-0.034680059,0.167271399,0.157289846,0.036167184,0.372435678,0.291389596,0.327706797,0.17498177,-0.044249787,0.136835688,0.241071443,-0.00877201,0.002481595,0.155348626,0.041780749,0.001998032,0.057377448,0.070994738,0.079858881,11.63967105,-0.729454292,3.812842801,1.015057435,11.63967105,3.812842801,1.015057435,3.756282816,-3.812842801,-1.015057435,-3.756282816,1.833862056,0
